"Board","Profession","Owner Name","Series","Modifier","Mail Address 1","Mail Address 2","Mail Address 3","Mail City","Mail State","Mail ZIP","Mail County","DBA","Location Address 1","Location Address 2","Location Address 3","Location City","Location State","Location ZIP","Location County","License Number","Primary Status","Secondary Status","Original Licensure Date","Effective Date","Expiration Date","Tax Stamp Designation","Smoking Designation","Retail Tobacco Indicator" 
"400","4005","HIFI HOMEBREW AND BBQ SUPPLY LLC","CMB","","1441 JOEL LN","","","CLEARWATER","FL","33755","62","GRINDHAUS BREW LAB","1650 N HERCULES AVE STE I","","","CLEARWATER","FL","33765","62","WSL6210421","20","20","11/23/2016","10/27/2018","09/30/2024","","",""
"400","4005","HEMINGWAY RUM COMPANY LLC","DD","","5300 GATEWAY BLVD, SUITE 1","","","LAKELAND","FL","33811","63","HEMINGWAY SIGNATURE SPIRITS COLLECTION","5300 GATEWAY BLVD BAYS 1-6","","","LAKELAND","FL","33811","63","WSL6305039","20","20","12/13/2016","02/15/2017","09/30/2024","","",""
"400","4005","MILLENNIAL BREWING COMPANY LLC","CMB","","1811 ROYAL PALM AVE","","","FORT MYERS","FL","33901","46","MILLENNIAL BREWING COMPANY","1811 ROYAL PALM AVE","","","FORT MYERS","FL","33901","46","WSL4605188","20","20","12/01/2016","12/21/2017","09/30/2024","","",""
"400","4005","DRIFTWOOD ALES LLC","CMB","","2901 COMMERCE PARK DR., #6","","","BOYNTON BEACH","FL","33426","60","NOBO BREWING COMPANY","2901 COMMERCE PARK DRIVE","BAY 6","","BOYNTON BEACH","FL","33426","60","WSL6013023","20","20","12/27/2016","02/03/2017","09/30/2024","","",""
"400","4005","MAIDA SPIRITS","KLD","","12461 SW 130TH STREET, SUITE 14A","","","MIAMI","FL","33186","23","MAIDA SPIRITS","12461 SW 130 STREET # 14 A","","","MD MIAMI","FL","33186","23","WSL2325977","20","20","02/03/2017","02/03/2017","03/31/2025","","",""
"400","4005","EURO WINES TRADING INC","KLD","","3317 NW 97 AVE","","","DORAL","FL","33172","23","EURO WINES","3317 NW 97 AVE","","","DORAL","FL","33172","23","WSL2325974","20","20","12/29/2016","04/16/2019","03/31/2025","","",""
"400","4005","MIROCOS LLC","JDBW","","8450 NW 68 STREET, UNIT 4","","","MIAMI","FL","33166","23","MIROCOS LLC","8450 NW 68TH STREET UNIT 4","","","MIAMI","FL","33166","23","WSL2325973","20","20","12/27/2016","03/16/2017","03/31/2025","","",""
"400","4005","PAREIDOLIA ENTERPRISES LLC","CMB","","117 JOY HAVEN DRIVE","","","SEBASTIAN","FL","32958","41","PAREIDOLIA BREWING COMPANY","712 CLEVELAND STREET","","","SEBASTIAN","FL","32958","41","WSL4101611","20","20","01/06/2017","01/18/2017","09/30/2024","","",""
"400","4005","SOMMSELECTION LLC","JDBW","","1650 NW 94TH AVE","","","MIAMI","FL","33172","23","SOMMSELECTION LLC","1650 NW 94 AVE","","","DORAL","FL","33172","23","WSL2325975","20","20","01/12/2017","06/07/2024","03/31/2025","","",""
"400","4005","BJL SOURCES INC","CMB","","4458 HIGHWAY 87 SOUTH","","","NAVARRE","FL","32566","67","YE OLDE BROTHERS BREWERY","4458 HIGHWAY 87 SOUTH","","","NAVARRE","FL","32566","67","WSL6701023","20","20","01/17/2017","03/01/2017","09/30/2025","","",""
"400","4005","GREATER DEPTHS DISTRIBUTING, LLC.","JDBW","","1400 VILLAGE SQUARE BLVD STE 3-178","","","TALLAHASSEE","FL","32312","47","GREATER DEPTHS DISTRIBUTING, LLC.","2518 CATHAY COURT UNIT C","","","TALLAHASSEE","FL","32308","47","WSL4703245","20","20","03/10/2017","03/10/2017","09/30/2024","","",""
"400","4005","CYPRESS & GROVE BREWING CO.LLC","CMB","","P.O. BOX 6188","","","GAINESVILLE","FL","32627","11","CYPRESS & GROVE BREWING CO LLC","1001 NW 4TH STREET","","","GAINESVILLE","FL","32601","11","WSL1102352","20","20","03/22/2017","03/22/2017","09/30/2025","","",""
"400","4005","SOUTHERN SWELLS BREWING COMPANY LLC","CMB","","1312 BEACH BOULEVARD","","","JACKSONVILLE BEACH","FL","32250","26","SOUTHERN SWELLS BREWING COMPANY","1312 BEACH BOULEVARD","","","JACKSONVILLE BEACH","FL","32250","26","WSL2608209","20","20","01/18/2017","02/18/2017","09/30/2024","","",""
"400","4005","YAPPY DOG LLC","DD","CD","1216 SALERNO CT","","","ORLANDO","FL","32806","58","YAPPY DOG DISTILLERY","6839 NARCOOSSEE RD","UNIT #26","","ORLANDO","FL","32822","58","WSL5808802","20","20","02/09/2017","02/16/2021","09/30/2025","","",""
"400","4005","TRADIST CORP","MEXP","","PO BOX 560668","","","MIAMI","FL","33256","23","TRADIST","7214 NW 56 STREET","","","MD MIAMI","FL","33166","23","WSL2325976","20","20","01/31/2017","02/01/2017","03/31/2025","","",""
"400","4005","BRIX PROJECT BREWERY LLC","CMB","","5220 S WASHINGTON AVE","","","TITUSVILLE","FL","32780","15","PLAYALINDA BREWING COMPANY","305 S WASHINGTON AVE","","","TITUSVILLE","FL","32796","15","WSL1505419","20","20","03/16/2017","03/16/2017","09/30/2024","","",""
"400","4005","NOBLE BREWING COMPANY, INC","JDBW","","737 CRUISER RD","","","NORTH PALM BEACH","FL","33408","60","NOBLE BREWING COMPANY, INC","1379 N KILLIAN DR","#2","","LAKE PARK","FL","33403","60","WSL6013026","20","20","04/17/2017","04/28/2021","03/31/2025","","",""
"400","4005","DOM PARTNERS LLC","CMB","","PO BOX 1563","","","OCALA","FL","34478","52","INFINITE ALE WORKS","304 SOUTH MAGNOLIA AVE","","","OCALA","FL","34471","52","WSL5202622","20","20","03/01/2017","04/01/2022","09/30/2024","","",""
"400","4005","SOKOL VINEYARDS LLC","AMW","","9750 NW 160TH AVE","","","MORRISTON","FL","32668","52","KATYA VINEYARDS","9750 NW 160TH AVE","","","MORRISTON","FL","32668","52","WSL5200247","20","20","03/10/2017","05/16/2017","09/30/2024","","",""
"400","4005","CUMA DISTRIBUTING COMPANY","KLD","","3636 NW 60TH STREET","","","MIAMI","FL","33142","23","HURRICANE BEVERAGE DISTRIBUTORS","3636 NW 60TH STREET","","","MIAMI","FL","33142","23","WSL2325982","20","20","03/07/2017","05/11/2022","03/31/2025","","",""
"400","4005","COASTAL BOUTIQUE WINE DISTRIBUTORS LLC","JDBW","","420 SABAL PALM LN","","","VERO BEACH","FL","32963","41","COASTAL BOUTIQUE WINE DISTRIBUTORS LLC","3880 39TH SQ BAY E","","","VERO BEACH","FL","32960","41","WSL4101612","20","20","04/10/2017","04/10/2017","03/31/2025","","",""
"400","4005","SAN RAFAEL WINE CONSULTING LLC","IMPR","","150 SE 25 ROAD, #11J","","","MIAMI","FL","33129","23","NVY WINES","150 SE 25 ROAD, #11J","","","MIAMI","FL","33129","23","WSL2325983","20","20","03/15/2017","06/27/2018","09/30/2025","","",""
"400","4005","DEL VALLE IMPORT AND EXPORT # 2 LLC","MEXP","","3501 NW 67 ST # B","","","MIAMI","FL","33147","23","DEL VALLE IMPORT AND EXPORT # 2 LLC","3501 NW 67 STREET # B","","","MIAMI","FL","33147","23","WSL2325984","20","20","03/24/2017","06/01/2024","03/31/2025","","",""
"400","4005","SOGGY BOTTOM BREWING LLC","CMB","","662 MAIN ST.","","","DUNEDIN","FL","34698","62","SOGGY BOTTOM BREWING LLC","662 MAIN ST","","","DUNEDIN","FL","34698","62","WSL6210424","20","20","03/13/2017","04/06/2017","09/30/2024","","",""
"400","4005","FLOW TIME LLC","MEXP","","14771 INDIGO LAKES CIRCLE","","","NAPLES","FL","34119","21","FLOW TIME LLC","14771 INDIGO LAKES CIR","","","NAPLES","FL","34119","21","WSL2103774","20","20","03/20/2017","06/01/2024","03/31/2025","","",""
"400","4005","HERNANDO ROSE INVESTMENTS LLC","JDBW","","21509 SNOW HILL RD","","","BROOKSVILLE","FL","34601","37","SPARACIA - WITHERELL FAMILY WINERY AND VINEYARDS","21509 SNOW HILL RD","","","BROOKSVILLE","FL","34601","37","WSL3701228","20","21","05/01/2017","01/23/2024","09/30/2024","","",""
"400","4005","DELVER INVESTMENTS LLC","MEXP","","1631 15TH AVENUE W SUITE 219","","","SEATTLE","WA","98119","748","DELVER INVESTMENTS LLC","1500 WESTON ROAD","","","WESTON","FL","33326","16","WSL1616934","20","20","04/19/2017","06/01/2024","03/31/2025","","",""
"400","4005","BOLD CITY DOWNTOWN LLC","CMB","","2670-7 ROSSELLE STREET","","","JACKSONVILLE","FL","32204","26","BOLD CITY DOWNTOWN","109 EAST BAY STREET","","","JACKSONVILLE","FL","32202","26","WSL2608211","20","20","03/28/2017","05/24/2017","09/30/2024","","",""
"400","4005","TWO FROGS BREWING COMPANY LLC","CMB","","10413 PONTOFINO CIRCLE","","","TRINITY","FL","34655","61","TWO FROGS BREWING COMPANY LLC","151 E TARPON AVE","","","TARPON SPRINGS","FL","34689","62","WSL6210426","20","20","04/25/2017","04/25/2017","09/30/2024","","",""
"400","4005","PALM CITY BREWING COMPANY","CMB","","7887 DREW CIRCLE SUITE 130","","","FORT MYERS","FL","33967","46","PALM CITY BREWING","7887 DREW CIR","#130","","FORT MYERS","FL","33967","46","WSL4605190","20","20","03/30/2017","03/19/2018","09/30/2024","","",""
"400","4005","ITALWINE-USA INC","IMPR","","3315 SW11TH AVE","","","FORT LAUDAREDALE","FL","33315","23","ITALWINE-USA INC.","1101 BRICKELL BAY DRIVE, SUITE 2700","2 S BISCAYNE BLVD #3200","","MIAMI","FL","33131","23","WSL2325986","20","21","04/05/2017","05/07/2024","09/30/2024","","",""
"400","4005","HEMINGWAY RUM COMPANY LLC","DD","CD","201 SIMONTON ST","","","KEY WEST","FL","33040","54","HEMINGWAY RUM COMPANY","201 SIMONTON ST","","","KEY WEST","FL","33040","54","WSL5402722","20","20","04/14/2017","05/09/2017","09/30/2024","","",""
"400","4005","OLOGY BREWING COMPANY LLC","CMB","","118 E 6TH AVE","","","TALLAHASSEE","FL","32303","47","OLOGY BREWING COMPANY LLC","118 EAST 6TH AVE","","","TALLAHASSEE","FL","32303","47","WSL4703246","20","20","04/13/2017","08/21/2019","09/30/2025","","",""
"400","4005","ASGRAM LLC","IMPR","","4301 SW 14TH STREET","","","MIAMI","FL","33134","23","ASGRAM LLC","4301 SW 14TH STREET","","","MIAMI","FL","33134","23","WSL2325991","20","20","04/27/2017","05/27/2017","09/30/2024","","",""
"400","4005","REAL VINUM LLC","JDBW","","2950 GLADES CIRCLES","SUITE #16","","WESTON","FL","33327","16","REAL VINUM LLC","2950 GLADES CIRCLES","SUITE #16","","WESTON","FL","33327","16","WSL1616936","20","20","05/02/2017","05/20/2017","03/31/2025","","",""
"400","4005","NBT IMPORTS LLC","IMPR","","690 SW 1ST COURT","#2312","","MIAMI","FL","33130","23","VILLA RIVIERA","690 SW 1ST COURT","#2312","","MIAMI","FL","33130","23","WSL2325993","20","20","04/28/2017","08/27/2019","09/30/2024","","",""
"400","4005","GRILOS INTERNATIONAL LLC","IMPR","","7850 SW 23 ST","UNIT 102","","MIAMI","FL","33155","23","GRILOS INTERNATIONAL LLC","7850 SW 23 ST","","","MIAMI","FL","33155","23","WSL2325994","20","20","05/01/2017","12/14/2023","09/30/2024","","",""
"400","4005","TOP WINES IMPORT LLC","MEXP","","10200  NW 110TH AVE ","SUITE 8","","MIAMI","FL","33178","23","TOP WINES IMPORT","80 SW 8TH STREET","SUITE 2000","","MIAMI","FL","33130","23","WSL2325992","20","20","04/27/2017","05/31/2023","03/31/2025","","",""
"400","4005","SOUTHERN GLAZER'S WINE AND SPIRITS, LLC","KLD","","1600 NW 163RD STREET SUITE 300","ATTN: TAMMY LOVE","","MIAMI","FL","33169","23","SOUTHERN GLAZER'S OF FL; SGWS","393 N CLEARY ROAD","BLDG 5","","WEST PALM BEACH","FL","33413","60","WSL6013027","20","20","05/12/2017","06/08/2017","03/31/2025","","",""
"400","4005","YOUR WINE CELLAR LLC","MEXP","","4045 FIVE FORK TRICKUM RD.","SUITE D205","","LILBURN","GA","30047","710","YOUR WINE CELLAR","3479 NE 163 ST","SUITE220","","MIAMI","FL","33160","23","WSL2325998","20","20","05/17/2017","05/02/2023","03/31/2025","","",""
"400","4005","ALT WINES LLC","IMPR","","1527 ROBBIA AVENUE","","","CORAL GABLES","FL","33146","23","ALT WINES LLC","1527 ROBBIA AVENUE","","","CORAL GABLES","FL","33146","23","WSL2325997","20","20","05/11/2017","01/09/2018","09/30/2025","","",""
"400","4005","BLUEMOSA LLC","AMW","","7864 W IRLO BRONSON MEMORIAL HWY","","","KISSIMMEE","FL","34747","59","BLUEMOSA LLC","3011 FORMOSA GARDENS BLVD","","","KISSIMMEE","FL","34747","59","WSL5902248","20","20","10/24/2017","10/24/2017","09/30/2024","","",""
"400","4005","ELEMAR INTERNATIONAL FORWARDING INC","JDBW","","3475 NW 114 AVENUE","","","MIAMI","FL","33178","23","ELEMAR INTERNATIONAL FORWARDING, INC.","3475 NW 114 AVENUE","","","MIAMI","FL","33178","23","WSL2325999","20","20","05/18/2017","08/01/2018","03/31/2025","","",""
"400","4005","IWK USA IMPORTERS LLC","IMPR","","1840 JEFFERSON AVE","303","","MIAMI BEACH","FL","33139","23","IWK USA IMPORTERS, LLC","1840 JEFFERSON AVE","303","","MIAMI BEACH","FL","33139","23","WSL2326000","20","20","05/19/2017","06/22/2018","09/30/2025","","",""
"400","4005","MATHEWS BREWING COMPANY LLC","CMB","","445 WINDOW ROCK DR","","","WELLINGTON","FL","33414","60","MATHEWS BREWING COMPANY","130 SOUTH H STREET","","","LAKE WORTH","FL","33460","60","WSL6013029","20","20","05/18/2017","06/06/2017","09/30/2024","","",""
"400","4005","HOPLIFE LLC","CMB","","679 NW ENTERPRISE DR","UNIT 101","","PORT ST LUCIE","FL","34986","66","HOPLIFE BREWING COMPANY","679 NW ENTERPRISE DRIVE","#101","","PORT ST LUCIE","FL","34986","66","WSL6602318","20","20","06/05/2017","06/23/2017","09/30/2024","","",""
"400","4005","PROSPERITY BREW CO LLC","CMB","","4160 NW 1ST AVE","#21","","BOCA RATON","FL","33431","60","PROSPERITY BREWERS","4160 NW 1ST AVE","#19,20,21","","BOCA RATON","FL","33431","60","WSL6013034","20","20","07/20/2017","05/03/2022","09/30/2025","","",""
"400","4005","SOS UNIVERSAL LLC","MEXP","","122 E MAIN ST","","","LAKELAND","FL","33801","63","SOS UNIVERSAL LLC","122 E MAIN ST","","","LAKELAND","FL","33801","63","WSL6305040","20","20","06/13/2017","06/01/2024","03/31/2025","","",""
"400","4005","MATTEDEN INC","MEXP","","8667 ALEGRE CIRCLE","","","ORLANDO","FL","32836","58","WINELINK","8667 ALEGRE CIRCLE","","","ORLANDO","FL","32836","58","WSL5808808","20","20","06/14/2017","01/17/2018","09/30/2024","","",""
"400","4005","DIRTY OAR BEER COMPANY LLC","CMB","","329 KING STREET","","","COCOA","FL","32922","15","DIRTY OAR BEER COMPANY LLC","329 KING STREET","","","COCOA","FL","32922","15","WSL1505429","20","20","06/22/2017","07/26/2017","09/30/2024","","",""
"400","4005","EWS IMPORTS LLC","IMPR","","2645 EXECUTIVE PARK DRIVE","SUITE 122","","WESTON","FL","33331","16","EWS IMPORTS LLC","2645 EXECUTIVE PARK","SUITE 122","","WESTON","FL","33331","16","WSL1616944","20","20","09/25/2017","05/23/2024","09/30/2024","","",""
"400","4005","WINEBULLY LLC","MEXP","","17001 ALICO COMMERCE CT STE 404","","","FORT MYERS","FL","33967","46","WINEBULLY","17001 ALICO COMMERCE CT","#404","","FORT MYERS","FL","33967","46","WSL4605193","20","20","06/30/2017","06/01/2024","03/31/2025","","",""
"400","4005","GOODFELLOW EXPORT LLC","MEXP","","5403 N HAVERHILL RD","#233","","WEST PALM BEACH","FL","33407","60","GOODFELLOW EXPORT LLC","5403 N HAVERHILL RD","#233","","WEST PALM BEACH","FL","33407","60","WSL6013033","20","20","07/10/2017","06/01/2024","03/31/2025","","",""
"400","4005","RUM COMPANY LLC","MEXP","","7750 OKEECHOBEE BLVD ","SUITE# 4-213","","WEST PALM BEACH","FL","33411","60","ISLAND COMPANY","312 CLEMATIS STREET","#401","","WEST PALM BEACH","FL","33401","60","WSL6013031","20","20","06/30/2017","06/01/2024","03/31/2025","","",""
"400","4005","CHATEAU FABRY LLC","AMW","","4566 N APOPKA VINELAND RD","","","ORLANDO","FL","32818","58","CHATEAU FABRY","8452 HACKNEY PRAIRIE RD","","","ORLANDO","FL","32818","58","WSL5808809","20","20","07/13/2017","06/24/2021","09/30/2024","","",""
"400","4005","GARAGISTE MEADERY LLC","AMW","","7002  MAINLAND AVE","","","APOLLO BEACH","FL","33572","39","GARAGISTE MEADERY LLC","1506 N FLORIDA AVENUE","","","TAMPA","FL","33602","39","WSL3909304","20","20","07/03/2017","08/08/2017","09/30/2024","","",""
"400","4005","DANISH BREWERY GROUP INC (THE)","IMPR","","8750 NW 36TH STREET STE 260","","","DORAL","FL","33178","23","DANISH BREWERY GROUP","8750 NW 36TH STREET STE 260","","","DORAL","FL","33178","23","WSL2326013","20","20","08/03/2017","01/10/2019","09/30/2025","","",""
"400","4005","SUGAR SAND DISTILLERY LLC","DD","CD","POBOX 948","","","LAKE PLACID","FL","33862","38","SUGAR SAND DISTILLERY LLC","264 HENSCRATCH ROAD","","","LAKE PLACID","FL","33852","38","WSL3801160","20","20","08/11/2017","08/11/2017","09/30/2024","","",""
"400","4005","MIAMI BEER VENTURES LLC","CMB","","55 NW 25TH STREET","","","MIAMI","FL","33127","23","VEZA SUR BREWING CO","55 NW 25TH STREET","","","MIAMI","FL","33127","23","WSL2326012","20","21","07/27/2017","05/02/2024","09/30/2024","","",""
"400","4005","HALPATTER BREWING LLC","CMB","","434 NW LAKE VALLEY TERRACE","","","LAKE CITY","FL","32055","22","HALPATTER BREWING CO","264 NE HERNANDO AVENUE","","","LAKE CITY","FL","32055","22","WSL2200847","20","20","10/26/2017","10/26/2017","09/30/2024","","",""
"400","4005","PIERCED CIDERWORKS INC","AMW","","411 N 2ND ST","","","FORT PIERCE","FL","34950","66","PIERCED CIDERWORKS","411 N 2ND ST","","","FORT PIERCE","FL","34950","66","WSL6602319","20","20","11/27/2017","12/27/2017","09/30/2025","","",""
"400","4005","MIIKYONG SPIRITS LLC","MEXP","","15521 QUEENSFERRY DRIVE","","","FORT MYERS","FL","33912","46","MIIKYONG SPIRITS LLC","15521 QUEENSFERRY DR","","","FORT MYERS","FL","33912","46","WSL4605195","20","20","08/29/2017","06/01/2024","03/31/2025","","",""
"400","4005","HALF WALL BREWERY LLC","CMB","","3770 S NOVA RD","","","PORT ORANGE","FL","32129","74","HALF WALL BREWERY","1887 SR 44","","","NEW SMYRNA BEACH","FL","32168","74","WSL7405802","20","20","09/01/2017","10/30/2017","09/30/2025","","",""
"400","4005","ALPHA MARKETING NETWORK INC","MEXP","","16290 N.W. 13TH AVE","","","MIAMI","FL","33169","23","AMN DISTRIBUTORS","16290 NW 13 AVE","","","MIAMI","FL","33169","23","WSL2326020","20","20","09/05/2017","09/21/2017","03/31/2025","","",""
"400","4005","GOOD LIQUID BREWING COMPANY LLC THE","CMB","","3411 RIVERWOODS DRIVE","","","PARRISH","FL","34219","51","GOOD LIQUID BREWING COMPANY LLC THE","2011 51ST AVE E","#100","","PALMETTO","FL","34221","51","WSL5102553","20","20","10/23/2017","10/23/2017","09/30/2024","","",""
"400","4005","ARANO LLC","IMPR","","2385 NW EXECUTIVE CENTER DRIVE","SUITE 100","","BOCA RATON","FL","33431","60","CVNE","2385 NW EXECUTIVE CENTER DRIVE","SUITE 100","","BOCA RATON","FL","33431","60","WSL6013037","20","20","08/29/2017","08/31/2017","09/30/2025","","",""
"400","4005","FRS GROUP INC","KLD","","1420 SW 3RD AVE","","","FORT LAUDERDALE","FL","33315","16","FLORIDA ROYAL SPIRITS","1420 SW 3 AVENUE","","","FORT LAUDERDALE","FL","33315","16","WSL1616946","20","20","10/05/2017","10/05/2017","03/31/2025","","",""
"400","4005","DON SUENOS LLC","KLD","","10691 VERSAILLES BLVD","","","WELLINGTON","FL","33449","60","DON SUENOS LLC","9150 BELVEDERE RD","#106","","WEST PALM BEACH","FL","33411","60","WSL6013039","20","20","08/31/2017","05/28/2024","03/31/2025","","",""
"400","4005","FWS COPABOCA DISTRIBUTION LLC","KLD","","2013 NW 76 ST","","","MIAMI","FL","33147","23","FWS COPABOCA DISTRIBUTION LLC","7216 NW 56 STREET","","","MIAMI","FL","33166","23","WSL2326021","20","20","09/06/2017","01/19/2022","03/31/2025","","",""
"400","4005","AMERICAN ICON BREWERY LLC","CMB","","4781 N CONGRESS AVE. #280","","","BOYNTON BEACH","FL","33426","60","AMERICAN ICON BREWERY","1133 19TH PLACE","","","VERO BEACH","FL","32960","41","WSL4101613","20","20","10/04/2017","10/13/2017","09/30/2024","","",""
"400","4005","FOUR FATHERS DISTILLERY LLC","DD","CD","12790 AVALON COVE DR S","","","JACKSONVILLE","FL","32224","26","FOUR FATHERS DISTILLERY LLC","2917 BORDEN ST","","","JACKSONVILLE","FL","32209","26","WSL2608215","20","20","11/06/2017","12/07/2023","09/30/2024","","",""
"400","4005","IRA INTERNATIONAL,LLC","IMPR","","1965 SOUTH OCEAN DR","STE 11-D","","HALLANDALE BEACH","FL","33009","16","IRA INTERNATIONAL","1965 SOUTH OCEAN DR","STE 11-D","","HALLANDALE BEACH","FL","33009","16","WSL1616948","20","20","10/30/2017","10/30/2017","09/30/2024","","",""
"400","4005","VINOVERITAS LLC","KLD","","12340 66TH ST N","SUITE 103","","LARGO","FL","33773","62","VINOVERITAS LLC","12340 66TH ST N","SUITE 103","","LARGO","FL","33773","62","WSL6210430","20","20","10/10/2017","01/30/2018","09/30/2024","","",""
"400","4005","TOROS & VINOS LLC","JDBW","","200 NW  52 AVE","","","MIAMI","FL","33126","23","TOROS & VINOS LLC","10601 NW 122 STREET","#9","","MEDLEY","FL","33178","23","WSL2326032","20","20","11/16/2017","05/10/2018","03/31/2025","","",""
"400","4005","ZYDECO BREW WERKS OF YBOR CITY LLC","CMB","","1239 N RIVERHILLS DR","","","TEMPLE TERRACE","FL","33617","39","ZYDECO BREW WERKS OF YBOR CITY LLC","1902 E 7 AVENUE","","","TAMPA","FL","33605","39","WSL3909306","20","20","10/04/2017","10/31/2017","09/30/2024","","",""
"400","4005","HEAD WEST BREWING LLC","BSA","","P O BOX 351719","","","PALM COAST","FL","32135","28","HEAD WEST BREWING, ALCATRAZ BREWING","20 OCEAN VISTA LANE","","","PALM COAST","FL","32137","28","WSL2800702","20","20","10/24/2017","10/24/2017","09/30/2025","","",""
"400","4005","MAVERICK BEVERAGE COMPANY FLORIDA, LLC","KLD","","2416 E 37TH STREET NORTH","","","WICHITA","KS","67219","716","MAVERICK BEVERAGE COMPANY FLORIDA","13645 S ORANGE AVE","SUITE B","","ORLANDO","FL","32824","58","WSL5808811","20","20","10/13/2017","12/13/2023","09/30/2024","","",""
"400","4005","DIVINO IMPORTS & DISTRIBUTORS LLC","JDBW","","18391 NE FOURTH CT ","","","MIAMI","FL","33179","23","DIVINO IMPORTS & DISTRIBUTORS LLC","18391 NE 4TH COURT","","","MIAMI","FL","33179","23","WSL2326026","20","20","10/16/2017","08/12/2020","03/31/2025","","",""
